Date,Open,High,Low,Close,Adj Close,Volume
12/6/16,221.220001,221.740005,220.660004,221.699997,207.007538,59877400
12/7/16,221.520004,224.669998,221.380005,224.600006,209.715347,110738100
12/8/16,224.570007,225.699997,224.259995,225.149994,210.228882,99714400
12/9/16,225.410004,226.529999,225.369995,226.509995,211.498764,88005800
12/12/16,226.399994,226.960007,225.759995,226.25,211.255997,102016100
12/13/16,227.020004,228.339996,227,227.759995,212.665939,110477500
12/14/16,227.410004,228.229996,225.369995,225.880005,210.910522,142501800
12/15/16,226.160004,227.809998,225.889999,226.809998,211.778885,124972600
12/16/16,226.009995,226.080002,224.669998,225.039993,211.36467,156420200
12/19/16,225.25,226.020004,225.080002,225.529999,211.82489,90341100
12/20/16,226.149994,226.570007,225.880005,226.399994,212.642044,89838800
12/21/16,226.25,226.449997,225.770004,225.770004,212.050323,67909000
12/22/16,225.600006,225.740005,224.919998,225.380005,211.68399,56219100
12/23/16,225.429993,225.720001,225.210007,225.710007,211.993973,36697800
12/27/16,226.020004,226.729996,226,226.270004,212.519958,42672500
12/28/16,226.570007,226.589996,224.270004,224.399994,210.763565,64095000
12/29/16,224.479996,224.889999,223.839996,224.350006,210.716599,48696100
12/30/16,224.729996,224.830002,222.729996,223.529999,209.946442,108998300
1/3/17,225.039993,225.830002,223.880005,225.240005,211.552551,91366500
1/4/17,225.619995,226.75,225.610001,226.580002,212.811111,78744400
1/5/17,226.270004,226.580002,225.479996,226.399994,212.642044,78379000
1/6/17,226.529999,227.75,225.899994,227.210007,213.402817,71559900
1/9/17,226.910004,227.070007,226.419998,226.460007,212.698441,46939700
1/10/17,226.479996,227.449997,226.009995,226.460007,212.698441,63771900
1/11/17,226.360001,227.100006,225.589996,227.100006,213.2995,74650000
1/12/17,226.5,226.75,224.960007,226.529999,212.764145,72113200
1/13/17,226.729996,227.399994,226.690002,227.050003,213.252518,62717900
1/17/17,226.309998,226.779999,225.800003,226.25,212.501144,61240800
1/18/17,226.539993,226.800003,225.899994,226.75,212.970779,54793300
1/19/17,226.839996,227,225.410004,225.910004,212.181824,66608800
1/20/17,226.699997,227.309998,225.970001,226.740005,212.961365,129168600
1/23/17,226.740005,226.809998,225.270004,226.149994,212.407181,75061600
1/24/17,226.399994,228.080002,226.270004,227.600006,213.769119,95555300
1/25/17,228.699997,229.570007,228.509995,229.570007,215.6194,84437700
1/26/17,229.399994,229.710007,229.009995,229.330002,215.394012,59970700
1/27/17,229.419998,229.589996,228.759995,228.970001,215.055878,59711100
1/30/17,228.169998,228.199997,226.410004,227.550003,213.722153,79737300
1/31/17,226.979996,227.600006,226.320007,227.529999,213.7034,75880800
2/1/17,227.529999,228.589996,226.940002,227.619995,213.787903,79117700
2/2/17,227.619995,228.100006,226.820007,227.770004,213.928772,69657600
2/3/17,228.820007,229.550003,228.460007,229.339996,215.403397,80563200
2/6/17,228.869995,229.330002,228.539993,228.929993,215.018295,57790100
2/7/17,229.380005,229.660004,228.720001,228.940002,215.027695,57931200
2/8/17,228.940002,229.389999,228.309998,229.240005,215.309464,51566200
2/9/17,229.240005,230.949997,229.240005,230.600006,216.586807,65955200
2/10/17,231,231.770004,230.619995,231.509995,217.441498,66015900
2/13/17,232.080002,233.070007,232.050003,232.770004,218.624969,55182100
2/14/17,232.559998,233.710007,232.160004,233.699997,219.498444,71109000
2/15/17,233.449997,235.139999,233.389999,234.919998,220.644287,86785800
2/16/17,234.949997,235.160004,233.850006,234.720001,220.456467,84722400
2/17/17,233.949997,235.089996,233.929993,235.089996,220.80397,77204100
2/21/17,235.520004,236.690002,235.509995,236.490005,222.118896,88946100
2/22/17,236.020004,236.539993,235.830002,236.279999,221.921646,62115200
2/23/17,236.880005,236.899994,235.559998,236.440002,222.071915,74615900
2/24/17,235.460007,236.789993,235.410004,236.740005,222.353714,82381600
2/27/17,236.639999,237.309998,236.350006,237.110001,222.701218,56515400
2/28/17,236.669998,236.949997,236.020004,236.470001,222.100098,96961900
3/1/17,238.389999,240.320007,238.369995,239.779999,225.208954,149158200
3/2/17,239.559998,239.570007,238.210007,238.270004,223.790726,70246000
3/3/17,238.169998,238.610001,237.729996,238.419998,223.931625,81974300
3/6/17,237.5,238.119995,237.009995,237.710007,223.264771,55391500
3/7/17,237.360001,237.770004,236.759995,237,222.597885,65103700
3/8/17,237.339996,237.639999,236.399994,236.559998,222.184616,78168800
3/9/17,236.699997,237.240005,235.740005,236.860001,222.4664,90683900
3/10/17,237.970001,238.020004,236.589996,237.690002,223.245941,81991700
3/13/17,237.619995,237.860001,237.240005,237.809998,223.358673,57256800
3/14/17,237.179993,237.240005,236.190002,236.899994,222.503952,59880800
3/15/17,237.559998,239.440002,237.289993,238.949997,224.429382,96081800
3/16/17,239.110001,239.199997,238.100006,238.479996,223.987976,78344000
3/17/17,237.75,237.970001,237.029999,237.029999,223.594589,89002100
3/20/17,237.029999,237.360001,236.320007,236.770004,223.34935,52537000
3/21/17,237.470001,237.610001,233.580002,233.729996,220.481628,131809300
3/22/17,233.770004,234.610001,233.050003,234.279999,221.000458,97569200
3/23/17,234.279999,235.339996,233.600006,234.029999,220.764664,100410300
3/24/17,234.380005,235.039993,232.960007,233.860001,220.604263,112504900
3/27/17,231.929993,233.919998,231.610001,233.619995,220.377869,87454500
3/28/17,233.270004,235.809998,233.139999,235.320007,221.981522,93483900
3/29/17,234.990005,235.809998,234.729996,235.539993,222.189041,61950400
3/30/17,235.470001,236.520004,235.270004,236.289993,222.896545,56737900
3/31/17,235.899994,236.509995,235.679993,235.740005,222.377731,73733100
4/3/17,235.800003,236.029999,233.910004,235.330002,221.990952,85546500
4/4/17,235,235.580002,234.559998,235.479996,222.132416,56466200
4/5/17,236.259995,237.389999,234.539993,234.779999,221.472153,108800600
4/6/17,234.940002,236.039993,234.429993,235.440002,222.094757,69135800
4/7/17,235.149994,236,234.639999,235.199997,221.868301,74412300
4/10/17,235.360001,236.259995,234.729996,235.339996,222.000397,67615300
4/11/17,234.899994,235.179993,233.339996,235.059998,221.736267,88045300
4/12/17,234.740005,234.960007,233.770004,234.029999,220.764664,81864400
4/13/17,233.639999,234.490005,232.509995,232.509995,219.330795,92880400
4/17/17,233.110001,234.570007,232.880005,234.570007,221.274033,68405400
4/18/17,233.720001,234.490005,233.080002,233.869995,220.613693,83225800
4/19/17,234.520004,234.949997,233.179993,233.440002,220.208084,68699900
4/20/17,234.149994,235.850006,233.779999,235.339996,222.000397,92572200
4/21/17,235.25,235.309998,234.130005,234.589996,221.292892,110389800
4/24/17,237.179993,237.410004,234.559998,237.169998,223.726654,119209900
4/25/17,237.910004,238.949997,237.809998,238.550003,225.028427,76698300
4/26/17,238.509995,239.529999,238.350006,238.399994,224.886948,84702500
4/27/17,238.770004,238.949997,237.979996,238.600006,225.075592,57410300
4/28/17,238.899994,238.929993,237.929993,238.080002,224.585098,63532800
5/1/17,238.679993,239.169998,238.199997,238.679993,225.151047,66882500
5/2/17,238.839996,238.979996,238.300003,238.770004,225.235947,57375700
5/3/17,238.770004,238.880005,237.699997,238.479996,224.962402,73137700
5/4/17,238.830002,238.919998,237.779999,238.759995,225.226547,61462700
5/5/17,239.190002,239.720001,238.679993,239.699997,226.113251,62001300
5/8/17,239.75,239.919998,239.169998,239.660004,226.075531,48385700
5/9/17,239.960007,240.190002,239.039993,239.440002,225.867981,51363200
5/10/17,239.389999,239.869995,239.149994,239.869995,226.273605,54293800
5/11/17,239.350006,239.570007,238.130005,239.380005,225.811401,62358300
5/12/17,239.089996,239.429993,238.669998,238.979996,225.434036,53912700
5/15/17,239.470001,240.440002,239.449997,240.300003,226.679245,61918900
5/16/17,240.639999,240.669998,239.630005,240.080002,226.471695,51241800
5/17/17,240.080002,240.080002,235.75,235.820007,222.453186,172174100
5/18/17,235.729996,237.75,235.429993,236.770004,223.34935,107047700
5/19/17,237.330002,239.080002,237.270004,238.309998,224.802032,115011400
5/22/17,238.899994,239.710007,238.820007,239.520004,225.943451,61010600
5/23/17,239.949997,240.240005,239.509995,240.050003,226.44342,48341700
5/24/17,240.320007,240.729996,239.929993,240.610001,226.97168,46927700
5/25/17,241.199997,242.080002,240.960007,241.759995,228.056458,64071700
5/26/17,241.539993,241.899994,241.449997,241.710007,228.009308,46629900
5/30/17,241.339996,241.789993,241.160004,241.5,227.811218,35201900
5/31/17,241.839996,241.880005,240.639999,241.440002,227.754623,91796000
6/1/17,241.970001,243.380005,241.639999,243.360001,229.565781,68962000
6/2/17,243.419998,244.350006,243.080002,244.169998,230.32988,88666100
6/5/17,243.970001,244.300003,243.759995,243.990005,230.160095,44698800
6/6/17,243.339996,243.979996,243.119995,243.210007,229.424271,50375400
6/7/17,243.600006,243.919998,242.830002,243.660004,229.848801,54144300
6/8/17,243.770004,244.330002,243.169998,243.779999,229.96199,65950700
6/9/17,244.089996,245.009995,241.949997,243.410004,229.612976,132256400
6/12/17,243.130005,243.419998,242.380005,243.360001,229.565781,86108100
6/13/17,243.979996,244.610001,243.580002,244.550003,230.68837,60067000
6/14/17,244.860001,244.869995,243.289993,244.240005,230.395905,78602300
6/15/17,242.679993,243.910004,242.360001,243.770004,229.952576,66464900
6/16/17,242.770004,242.830002,241.630005,242.639999,230.002808,84553100
6/19/17,243.589996,244.729996,243.479996,244.660004,231.917603,65123800
6/20/17,244.25,244.259995,242.990005,243.009995,230.353531,56906400
6/21/17,243.460007,243.589996,242.410004,242.949997,230.296646,55977600
6/22/17,242.960007,243.529999,242.639999,242.839996,230.192368,44148100
6/23/17,242.910004,243.509995,242.470001,243.130005,230.46727,66986800
6/26/17,243.899994,244.380005,243.050003,243.289993,230.618942,56700500
6/27/17,243.039993,243.380005,241.309998,241.330002,228.761017,82247700
6/28/17,242.5,243.720001,242.229996,243.490005,230.808517,70042600
6/29/17,243.660004,243.720001,239.960007,241.350006,228.779968,106949700
6/30/17,242.279999,242.710007,241.580002,241.800003,229.206543,86820700
7/3/17,242.880005,243.380005,242.210007,242.210007,229.5952,39153800
7/5/17,242.630005,243.009995,241.699997,242.770004,230.126022,54427600
7/6/17,241.889999,242.029999,240.339996,240.550003,228.021637,65400800
7/7/17,241.210007,242.279999,240.559998,242.110001,229.500397,57972300
7/10/17,242.110001,242.800003,241.759995,242.369995,229.746841,36663300
7/11/17,242.369995,242.550003,240.850006,242.190002,229.576218,50354600
7/12/17,243.300003,244.199997,243.300003,244.009995,231.301437,59610400
7/13/17,244.020004,244.550003,243.759995,244.419998,231.690079,39471600
7/14/17,244.419998,245.970001,244.309998,245.559998,232.770706,60262700
7/17/17,245.470001,245.910004,245.330002,245.529999,232.742279,33531900
7/18/17,245.059998,245.720001,244.669998,245.660004,232.865509,42742500
7/19/17,246.020004,247,246.009995,246.990005,234.126236,51034300
7/20/17,247.279999,247.419998,246.470001,247.100006,234.230499,47135200
7/21/17,246.440002,246.910004,246.179993,246.880005,234.021988,82340800
7/24/17,246.789993,246.979996,246.279999,246.820007,233.965088,46622300
7/25/17,247.679993,247.800003,247.160004,247.419998,234.533844,54915600
7/26/17,247.75,247.789993,247.130005,247.429993,234.543335,47575400
7/27/17,247.960007,248,245.679993,247.199997,234.325287,70766600
7/28/17,246.649994,247.059998,246.130005,246.910004,234.0504,50088400
7/31/17,247.369995,247.479996,246.529999,246.770004,233.917709,65838700
8/1/17,247.460007,247.5,246.720001,247.320007,234.439072,55050400
8/2/17,247.470001,247.600006,246.369995,247.440002,234.552811,47211200
8/3/17,247.309998,247.339996,246.639999,246.960007,234.097809,40856000
8/4/17,247.520004,247.789993,246.970001,247.410004,234.524384,60191800
8/7/17,247.490005,247.869995,247.369995,247.869995,234.960403,31995000
8/8/17,247.509995,248.910004,246.830002,247.259995,234.382172,61719400
8/9/17,246.470001,247.309998,246.059998,247.25,234.372696,62632600
8/10/17,246.289993,246.440002,243.699997,243.759995,231.064468,120479500
8/11/17,244.020004,244.800003,243.75,244.119995,231.405685,74869900
8/14/17,245.589996,246.789993,245.550003,246.539993,233.699646,73291900
8/15/17,246.979996,247,246.160004,246.509995,233.671234,55242700
8/16/17,247.110001,247.570007,246.449997,246.940002,234.078857,56715500
8/17/17,246.240005,246.600006,243.089996,243.089996,230.429352,128490400
8/18/17,242.899994,244.190002,242.199997,242.710007,230.069153,136748000
8/21/17,242.639999,243.199997,241.830002,242.899994,230.249237,65469700
8/22/17,243.570007,245.619995,243.550003,245.440002,232.656952,63140100
8/23/17,244.330002,245.050003,244.160004,244.559998,231.82283,50203800
8/24/17,245,245.179993,243.75,243.990005,231.282516,50741700
8/25/17,244.899994,245.610001,244.389999,244.559998,231.82283,64445900
8/28/17,245.169998,245.199997,244.089996,244.570007,231.832291,40565600
8/29/17,243.059998,245.149994,242.929993,244.850006,232.097702,51135700
8/30/17,244.830002,246.320007,244.619995,246.009995,233.197266,62030800
8/31/17,246.720001,247.770004,246.050003,247.490005,234.60022,103803900
9/1/17,247.919998,248.330002,247.669998,247.839996,234.931976,62007000
9/5/17,247.259995,247.520004,244.949997,246.059998,233.244644,91398800
9/6/17,246.839996,247.279999,246.229996,246.899994,234.040894,57916900
9/7/17,247.25,247.270004,246.399994,246.869995,234.012497,58034700
9/8/17,246.539993,247.110001,246.300003,246.580002,233.737595,63832800
9/11/17,248.039993,249.300003,248.020004,249.210007,236.230591,71364800
9/12/17,249.630005,250.089996,249.419998,250.050003,237.026871,56896000
9/13/17,249.720001,250.210007,249.589996,250.169998,237.140625,59228000
9/14/17,249.800003,250.320007,249.600006,250.089996,237.064804,95446300
9/15/17,248.690002,249.289993,248.570007,249.190002,237.383911,95432400
9/18/17,249.610001,250.119995,249.279999,249.720001,237.888794,46235200
9/19/17,250,250.070007,249.600006,249.970001,238.126953,47108100
9/20/17,250.070007,250.190002,248.919998,250.059998,238.212692,59574100
9/21/17,249.880005,249.979996,249.190002,249.389999,237.574432,48211400
9/22/17,249.050003,249.630005,249.020004,249.440002,237.622086,51214000
9/25/17,249.149994,249.550003,248.080002,248.929993,237.136246,57064400
9/26/17,249.419998,249.699997,248.809998,249.080002,237.279129,54082000
9/27/17,249.880005,250.490005,248.869995,250.050003,238.203171,81001400
9/28/17,249.729996,250.440002,249.630005,250.350006,238.488953,44778800
9/29/17,250.339996,251.320007,250.130005,251.229996,239.327286,85578000
10/2/17,251.490005,252.320007,251.289993,252.320007,240.365631,59023000
10/3/17,252.320007,252.889999,252.229996,252.860001,240.880035,66810200
10/4/17,252.690002,253.440002,252.559998,253.160004,241.165848,55953600
10/5/17,253.539993,254.679993,253.199997,254.660004,242.594788,63522800
10/6/17,254.149994,254.699997,253.850006,254.369995,242.318481,80646000
10/9/17,254.630005,254.699997,253.649994,253.949997,241.918411,35803100
10/10/17,254.600006,255.050003,253.979996,254.619995,242.556656,43057400
10/11/17,254.509995,255.020004,254.320007,255.020004,242.937698,47674300
10/12/17,254.660004,255.059998,254.369995,254.639999,242.575699,47065100
10/13/17,255.139999,255.270004,254.639999,254.949997,242.871048,54800400
10/16/17,255.210007,255.509995,254.820007,255.289993,243.194901,38221700
10/17/17,255.229996,255.520004,254.979996,255.470001,243.366379,31561000
10/18/17,255.899994,255.949997,255.5,255.720001,243.604538,40888300
10/19/17,254.830002,255.830002,254.350006,255.789993,243.671219,61903800
10/20/17,256.700012,257.140015,255.770004,257.109985,244.92868,89176400
10/23/17,257.480011,257.51001,256.019989,256.109985,243.976059,63915300
10/24/17,256.600006,256.829987,256.149994,256.559998,244.404739,66935900
10/25/17,256.179993,256.309998,254,255.289993,243.194901,103715300
10/26/17,255.990005,256.299988,255.479996,255.619995,243.509277,69798000
10/27/17,256.470001,257.890015,255.630005,257.709991,245.500259,85562500
10/30/17,256.470001,257.600006,256.410004,256.75,244.585739,54285700
10/31/17,257.179993,257.440002,256.809998,257.149994,244.966751,60304800
11/1/17,258.040009,258.429993,257.070007,257.48999,245.290665,54202700
11/2/17,257.410004,257.75,256.190002,257.589996,245.385941,56449500
11/3/17,257.769989,258.5,257.299988,258.450012,246.205215,59589700
11/6/17,258.299988,259,258.220001,258.850006,246.586258,49652600
11/7/17,258.970001,259.350006,258.089996,258.670013,246.414795,57502200
11/8/17,258.470001,259.220001,258.149994,259.109985,246.833908,50469600
11/9/17,257.730011,258.390015,256.359985,258.170013,245.938461,95085500
11/10/17,257.730011,258.290009,257.369995,258.089996,245.862244,59984700
11/13/17,257.309998,258.589996,257.269989,258.329987,246.090866,50228600
11/14/17,257.410004,257.850006,256.519989,257.730011,245.519302,61315200
11/15/17,256.619995,257.220001,255.630005,256.440002,244.290451,80811500
11/16/17,257.519989,259.040009,257.470001,258.619995,246.367157,67777000
11/17/17,258.220001,258.589996,257.769989,257.859985,245.643143,75756800
11/20/17,258.140015,258.519989,257.859985,258.299988,246.062271,48075500
11/21/17,259.179993,260.200012,258.26001,259.98999,247.672241,69176800
11/22/17,260,260.149994,259.570007,259.76001,247.453156,45033400
11/24/17,260.320007,260.480011,260.160004,260.359985,248.024689,27856500
11/27/17,260.410004,260.75,260,260.230011,247.900864,52274900
11/28/17,260.76001,262.899994,260.649994,262.869995,250.415802,98971700
11/29/17,263.019989,263.630005,262.200012,262.709991,250.263382,77512100
11/30/17,263.76001,266.049988,263.670013,265.01001,252.454422,127894400
12/1/17,264.76001,265.309998,260.76001,264.459991,251.930466,164390900
12/4/17,266.309998,266.799988,264.079987,264.140015,251.625641,94040600
12/5/17,263.190002,265.149994,263.040009,263.190002,250.720612,77994500
12/6/17,263.299988,263.730011,262.709991,263.23999,250.76828,75898600
12/7/17,264.070007,264.429993,262.940002,264.070007,251.558929,77218600
12/8/17,265.160004,265.519989,264.029999,265.51001,252.93074,76563900
12/11/17,266.309998,266.380005,265.480011,266.309998,253.692825,83077500
12/12/17,267.209991,267.320007,266.350006,266.779999,254.140533,85195800
12/13/17,267.059998,267.559998,266.649994,266.75,254.111984,102905400
12/14/17,267.089996,267.220001,265.600006,265.660004,253.073624,100666700
12/15/17,265.450012,267.040009,265.390015,266.51001,255.181091,144610300
12/18/17,268.100006,268.600006,267.980011,268.200012,256.799225,83653600
12/19/17,268.480011,268.529999,267.089996,267.170013,255.813004,82382900
12/20/17,268.269989,268.329987,266.690002,267.029999,255.678925,76751500
12/21/17,267.73999,268.390015,267.299988,267.579987,256.205536,67032300
12/22/17,267.600006,267.640015,266.899994,267.51001,256.13855,78720900
12/26/17,267.049988,267.440002,266.890015,267.190002,255.832169,45244400
12/27/17,267.380005,267.730011,267.01001,267.320007,255.956604,57751000
12/28/17,267.890015,267.920013,267.450012,267.869995,256.483246,45116100
12/29/17,268.529999,268.549988,266.640015,266.859985,255.516174,96007400
1/2/18,267.839996,268.809998,267.399994,268.769989,257.345001,86655700
1/3/18,268.959991,270.640015,268.959991,270.470001,258.972717,90070400
1/4/18,271.200012,272.160004,270.540009,271.609985,260.06424,80636400
1/5/18,272.51001,273.559998,271.950012,273.420013,261.797302,83524000
1/8/18,273.309998,274.100006,272.980011,273.920013,262.276093,57319200
1/9/18,274.399994,275.25,274.079987,274.540009,262.86972,57254000
1/10/18,273.679993,274.420013,272.920013,274.119995,262.467529,69574300
1/11/18,274.75,276.119995,274.559998,276.119995,264.382507,62361500
1/12/18,276.420013,278.109985,276.079987,277.920013,266.106049,90816100
1/16/18,279.350006,280.089996,276.179993,276.970001,265.196442,106555100
1/17/18,278.029999,280.049988,276.970001,279.609985,267.724121,113258800
1/18/18,279.480011,279.959991,278.579987,279.140015,267.2742,100728000
1/19/18,279.799988,280.410004,279.140015,280.410004,268.490173,140920100
1/22/18,280.170013,282.690002,280.109985,282.690002,270.673279,91322400
1/23/18,282.73999,283.619995,282.369995,283.290009,271.247772,97084700
1/24/18,284.019989,284.700012,281.839996,283.179993,271.142456,134816100
1/25/18,284.160004,284.269989,282.399994,283.299988,271.257324,84587300
1/26/18,284.25,286.630005,283.959991,286.579987,274.397858,107743100
1/29/18,285.929993,286.429993,284.5,284.679993,272.578674,90118300
1/30/18,282.600006,284.73999,281.220001,281.76001,269.782837,131796400
1/31/18,282.730011,283.299988,280.679993,281.899994,269.916779,108364800
2/1/18,281.070007,283.059998,280.679993,281.579987,269.610474,90102500
2/2/18,280.079987,280.230011,275.410004,275.450012,263.741058,173174800
2/5/18,273.450012,275.850006,263.309998,263.929993,252.710663,294681800
2/6/18,259.940002,269.700012,258.700012,269.130005,257.689697,355026800
2/7/18,268.5,272.359985,267.579987,267.670013,256.291748,167376100
2/8/18,268.01001,268.170013,257.589996,257.630005,246.678558,246449500
2/9/18,260.799988,263.609985,252.919998,261.5,250.384048,283565300
2/12/18,263.829987,267.01001,261.660004,265.339996,254.060822,143736000
2/13/18,263.970001,266.619995,263.309998,266,254.692734,81223600
2/14/18,264.309998,270,264.299988,269.589996,258.130157,120735700
2/15/18,271.570007,273.040009,268.769989,273.029999,261.423859,111200300
2/16/18,272.320007,275.320007,272.269989,273.109985,261.500488,160420100
2/20/18,272.029999,273.670013,270.5,271.399994,259.86319,86369700
2/21/18,271.899994,274.720001,269.940002,270.049988,258.570557,98883700
2/22/18,271.100006,273.049988,269.640015,270.399994,258.905701,110511300
2/23/18,271.790009,274.709991,271.25,274.709991,263.032471,92766400
2/26/18,275.929993,278.01001,275.26001,277.899994,266.086884,86491400
2/27/18,278.109985,278.920013,274.359985,274.429993,262.764404,99099200
2/28/18,275.679993,276.190002,271.290009,271.649994,260.102539,121907800
3/1/18,271.410004,273.170013,266,267.700012,256.320496,176855100
3/2/18,265.799988,269.720001,264.820007,269.079987,257.641815,139083200
3/5/18,267.730011,272.890015,267.609985,272.190002,260.619568,97307400
3/6/18,273.299988,273.390015,271.179993,272.880005,261.280273,79213200
3/7/18,270.420013,273.179993,270.200012,272.779999,261.18457,87063500
3/8/18,273.549988,274.23999,272.420013,274.100006,262.448425,66901200
3/9/18,275.700012,278.869995,275.339996,278.869995,267.015686,113625300
3/12/18,279.200012,279.910004,278.079987,278.519989,266.680542,71924800
3/13/18,279.839996,280.410004,276.029999,276.720001,264.957031,91968900
3/14/18,277.809998,278.019989,274.670013,275.299988,263.597351,105895100
3/15/18,275.880005,276.609985,274.429993,275,263.31015,83433000
3/16/18,274.5,275.390015,274.140015,274.200012,263.595703,100343700
3/19/18,273.350006,274.399994,268.619995,270.48999,260.029114,109208400
3/20/18,270.940002,271.670013,270.179993,270.950012,260.471405,59757300
3/21/18,270.899994,273.269989,270.190002,270.429993,259.971466,78709600
3/22/18,267.910004,268.869995,263.359985,263.670013,253.472916,148785900
3/23/18,264.170013,264.540009,257.829987,258.049988,248.070251,183534800
3/26/18,262.130005,265.429993,259.410004,265.109985,254.857224,141956100
3/27/18,266.170013,266.769989,258.839996,260.600006,250.521652,129941400
3/28/18,260.75,262.640015,258.579987,259.829987,249.781372,146452300
3/29/18,261.119995,265.26001,259.839996,263.149994,252.973022,111601600
4/2/18,262.549988,263.130005,254.669998,257.470001,247.512665,186286300
4/3/18,258.869995,261.309998,256.839996,260.769989,250.685059,119956900
4/4/18,256.75,264.359985,256.600006,263.559998,253.367157,123715300
4/5/18,265.549988,266.640015,264.320007,265.640015,255.36673,82652600
4/6/18,263.420013,265.109985,258,259.720001,249.675644,179521200
4/9/18,261.369995,264.839996,259.940002,261,250.906128,105442900
4/10/18,264.269989,266.040009,262.980011,265.149994,254.89563,103529000
4/11/18,263.470001,265.640015,263.390015,263.76001,253.559464,91140200
4/12/18,265.26001,267,265.059998,265.929993,255.645523,68890500
4/13/18,267.410004,267.540009,264.01001,265.149994,254.89563,85079200
4/16/18,267,268.200012,266.070007,267.329987,256.991364,63405300
4/17/18,269.329987,270.869995,268.75,270.190002,259.740753,64682000
4/18/18,270.690002,271.299988,269.869995,270.390015,259.933044,57303900
4/19/18,269.649994,269.880005,267.720001,268.890015,258.491058,77655900
4/20/18,268.809998,269.059998,265.609985,266.609985,256.299194,99953100
4/23/18,267.26001,267.890015,265.350006,266.570007,256.260742,65558000
4/24/18,267.730011,267.980011,261.279999,262.980011,252.809601,112885500
4/25/18,262.910004,264.130005,260.850006,263.630005,253.434433,103840900
4/26/18,264.790009,267.25,264.290009,266.309998,256.010803,67731900
4/27/18,267,267.339996,265.5,266.559998,256.25116,57053600
4/30/18,267.26001,267.890015,264.429993,264.51001,254.280426,82182300
5/1/18,263.869995,265.100006,262.109985,264.980011,254.732254,74203400
5/2/18,264.76001,265.679993,262.76001,263.200012,253.021103,86368900
5/3/18,262.26001,263.359985,259.049988,262.619995,252.463531,136311500
5/4/18,261.519989,266.790009,261.149994,266.019989,255.731979,91222100
5/7/18,266.890015,268.019989,266.109985,266.920013,256.597229,55304900
5/8/18,266.5,267.329987,265.149994,266.920013,256.597229,67499200
5/9/18,267.679993,269.869995,267.089996,269.5,259.077454,59666100
5/10/18,270.339996,272.390015,270.220001,272.019989,261.499969,72063900
5/11/18,272.160004,273.149994,271.579987,272.850006,262.297882,59871500
5/14/18,273.339996,274.079987,272.359985,272.980011,262.422882,54790600
5/15/18,271.589996,271.609985,270.029999,271.100006,260.61557,87036100
5/16/18,271.140015,272.76001,271.109985,272.23999,261.711456,53942600
5/17/18,271.940002,273.230011,271.130005,272.01001,261.490387,56536400
5/18/18,271.619995,272.029999,270.929993,271.329987,260.836639,64368000
5/21/18,273.01001,273.980011,272.570007,273.369995,262.797729,58025900
5/22/18,273.959991,274.25,272.23999,272.609985,262.067108,52966400
5/23/18,271.170013,273.390015,270.98999,273.359985,262.788147,64694200
5/24/18,272.910004,273.220001,270.779999,272.799988,262.249786,76043800
5/25/18,272.149994,272.859985,271.579987,272.149994,261.624939,56374800
5/29/18,270.309998,271.170013,267.76001,269.019989,258.615997,115908600
5/30/18,270.5,273.109985,270.420013,272.609985,262.067108,69678400
5/31/18,272.149994,272.48999,270.26001,270.940002,260.461731,93519900
6/1/18,272.410004,273.940002,272.329987,273.600006,263.01886,71258400
6/4/18,274.529999,275.190002,274.26001,274.899994,264.268585,45385200
6/5/18,275.049988,275.529999,274.179993,275.100006,264.460876,51135000
6/6/18,275.790009,277.519989,275.089996,277.399994,266.671906,62732200
6/7/18,277.950012,278.279999,276.339996,277.369995,266.643097,72969400
6/8/18,276.850006,278.25,276.660004,278.190002,267.431396,72139700
6/11/18,278.440002,279.369995,278.309998,278.559998,267.787018,58892500
6/12/18,279.029999,279.329987,278.190002,278.920013,268.133179,72329000
6/13/18,279.190002,279.480011,277.799988,278.029999,267.277557,79070600
6/14/18,279.01001,279.329987,278.059998,278.730011,267.95047,77097600
6/15/18,276.600006,277.51001,275.350006,277.130005,267.608673,120041600
6/18/18,275.48999,276.700012,274.950012,276.559998,267.058228,52917600
6/19/18,274,275.75,273.529999,275.5,266.034668,97531500
6/20/18,276.269989,276.720001,275.589996,275.970001,266.488495,53785500
6/21/18,275.959991,275.980011,273.679993,274.23999,264.817963,71061400
6/22/18,275.660004,275.790009,274.48999,274.73999,265.300781,54898500
6/25/18,273.440002,273.619995,269.100006,271,261.68924,137854200
6/26/18,271.640015,272.559998,270.790009,271.600006,262.268646,68547400
6/27/18,272.26001,273.869995,269.179993,269.350006,260.095917,105110700
6/28/18,269.290009,271.75,268.48999,270.890015,261.583008,76650500
6/29/18,272.119995,273.660004,271.149994,271.279999,261.959656,97592500
7/2/18,269.51001,272.040009,269.23999,271.859985,262.519714,63554800
7/3/18,272.869995,272.980011,270.420013,270.899994,261.592651,42187100
7/5/18,272.170013,273.179993,270.959991,273.109985,263.726685,56925900
7/6/18,273.140015,275.839996,272.709991,275.420013,265.957367,66493700
7/9/18,276.549988,277.959991,276.5,277.899994,268.352203,50550400
7/10/18,278.410004,279.01001,278.079987,278.899994,269.31778,51966800
7/11/18,277.149994,278.040009,276.519989,276.859985,267.3479,77054700
7/12/18,278.279999,279.429993,277.600006,279.369995,269.771698,60124700
7/13/18,279.170013,279.929993,278.660004,279.589996,269.9841,48216000
